N 9000
R 7000
Tp 1
Ts 4000
2291, 663
5722, 3249
8164, 6149
7562, 2977
6122, 8569
9106, 1420
3780, 5145
3245, 6190
3977, 3500
2329, 7023
4929, 9109
1926, 5404
3649, 6684
5674, 9360
5108, 9899
6962, 1950
5861, 18
9891, 2974
8778, 535
6031, 2081
58, 1821
3858, 5507
5742, 7408
3740, 2141
6101, 3451
9945, 8099
6258, 310
7836, 4832
5344, 431
2266, 5996
5702, 4307
7315, 216
3014, 2634
875, 4854
95, 492
4854, 6647
7506, 6756
819, 4498
8401, 4447
6447, 1246
2531, 4529
2010, 7917
7781, 388
5655, 5685
315, 8286
9916, 9995
9187, 1102
1066, 4142
1370, 7154
8166, 78
1448, 4009
4966, 6695
1847, 3984
8359, 9246
9361, 5979
8923, 8710
759, 8801
7712, 7023
3934, 3364
7899, 5213
9731, 5484
1124, 3136
3888, 1680
8459, 853
8198, 1024
152, 7752
250, 3729
3248, 3908
252, 3334
1972, 6089
5714, 2535
9507, 3785
4740, 3121
3535, 1407
3649, 7226
8477, 9212
991, 9743
8790, 2255
8767, 9452
171, 4736
7902, 5526
3157, 4362
5815, 7145
3722, 2003
6775, 9594
9980, 9353
3401, 6584
1323, 8858
4239, 9891
1803, 4896
8418, 4952
4784, 5127
9504, 1369
8085, 6909
9157, 9750
7372, 4197
9621, 6858
3056, 5447
2661, 4916
8711, 7015
1817, 4271
1747, 4033
5832, 4721
5495, 3038
6956, 8429
1639, 1862
9925, 3893
6360, 9506
4013, 7599
102, 4492
6694, 2402
3685, 5574
160, 462
3871, 6611
9686, 2102
5851, 7446
2520, 6139
3855, 1573
468, 1686
2828, 9097
3245, 8609
648, 1109
7182, 6946
8281, 3521
6552, 7445
477, 9362
1382, 5413
2855, 2407
5138, 9511
4212, 4866
6128, 8468
5211, 5137
6696, 4017
9586, 2313
5601, 8156
9293, 7742
7273, 6052
5362, 9249
4993, 8453
4760, 8375
3109, 1583
2494, 2241
4217, 499
6568, 2685
7359, 2186
9075, 4841
5286, 9937
3882, 7903
7676, 9284
9089, 7377
2259, 7654
2559, 7010
5346, 538
1465, 9727
4626, 130
7480, 9593
825, 177
7996, 9983
7348, 6895
5275, 8732
572, 4857
4898, 8026
6779, 2641
3516, 4642
6361, 2521
2976, 754
1039, 8184
7044, 7097
7852, 4887
7376, 1330
2293, 763
4142, 4842
5879, 2911
2653, 1023
5737, 7965
4564, 4136
3277, 9481
3475, 9595
1989, 3657
8981, 2207
2418, 1637
9171, 8239
4743, 5687
7186, 438
8508, 1791
2204, 8829
9711, 5014
9036, 7119
9684, 605
915, 6726
13, 3378
9143, 8852
629, 669
9275, 6495
7207, 1629
1722, 5705
8092, 6826
6029, 1035
7968, 327
5580, 8046
6262, 3814
577, 3926
7058, 6919
8296, 6748
8596, 9983
5331, 9238
9877, 4081
1417, 4053
857, 491
8318, 3930
4437, 1248
7886, 1493
2922, 5261
6003, 2572
3311, 138
5815, 8389
1677, 1216
2787, 81
7203, 9793
7301, 7924
9098, 9080
8256, 6181
2339, 5550
9437, 2318
3549, 3894
9504, 1360
8146, 454
3045, 3479
7553, 5314
1801, 8213
3574, 1159
5462, 6174
2453, 368
4646, 4128
1254, 840
6280, 2316
3803, 6750
7919, 3733
525, 2894
520, 1348
1379, 1857
2100, 4182
9668, 3251
9796, 4947
3860, 3213
2275, 6299
2491, 7615
8477, 1918
6131, 4460
5229, 7192
3616, 6625
1715, 728
4810, 8211
3237, 2780
2837, 9764
4108, 4779
3842, 7874
144, 6686
254, 8892
1006, 1932
8632, 178
5397, 8560
8736, 3064
2224, 3993
4635, 1142
813, 2382
4851, 1487
9724, 2764
5995, 1996
5812, 7229
7969, 5477
303, 2870
8060, 7691
4886, 2590
3540, 325
6071, 9158
7344, 1989
9074, 3498
2923, 4421
4723, 3346
6000, 1652
8458, 8133
6629, 5063
3223, 5499
9012, 7534
9616, 6204
3107, 3108
2229, 7595
7829, 9554
8746, 1305
9498, 6305
5395, 7783
9601, 4441
1759, 203
4238, 3291
8539, 8126
8887, 6744
4840, 5633
4472, 6268
4838, 7449
102, 5883
3391, 9358
3521, 6870
4064, 6651
2578, 9593
6242, 2723
1444, 9940
1655, 9217
2783, 9476
9136, 553
2895, 2893
8411, 721
3331, 9639
8506, 4598
17, 9219
1727, 8716
6040, 6520
8963, 3349
4269, 6685
5622, 125
8199, 6773
1136, 8688
3462, 8323
3750, 9817
4781, 2600
4249, 4551
7632, 4992
7288, 9422
3337, 373
2661, 9480
949, 6430
6133, 1958
3579, 1049
8513, 2263
2477, 6640
6234, 4179
3207, 9338
1385, 5684
9252, 5761
6596, 4482
4815, 5579
1821, 1338
7143, 7015
3525, 4266
5836, 2438
4205, 6859
4086, 4900
7037, 8603
9926, 129
8829, 6615
1732, 5217
7888, 5634
422, 6348
5713, 5972
8562, 4450
3734, 7345
5226, 2175
3313, 8756
5735, 4583
950, 3848
1361, 9198
4246, 5844
3450, 1350
3769, 7777
5770, 4630
7083, 6169
8805, 7524
4973, 3581
4921, 5183
9996, 9122
5044, 1579
9295, 5146
4994, 7401
1705, 5067
9267, 2466
4559, 4558
1083, 705
148, 597
5124, 8474
9903, 1274
7454, 9995
9134, 4993
8038, 1197
1508, 6345
4676, 3190
5022, 2004
3582, 4687
83, 6752
458, 9821
6889, 849
9793, 9071
148, 5245
9343, 4754
8362, 2356
3447, 9396
2754, 4906
1828, 4835
3003, 3155
746, 2401
265, 1962
4890, 6375
1482, 5389
804, 7107
5254, 8888
6135, 3583
3621, 1420
9652, 1231
394, 2556
5121, 3063
2317, 8036
3065, 5015
7623, 8727
8352, 6388
3926, 531
9460, 1859
1393, 1171
2192, 7509
4581, 9137
2362, 2602
7869, 9077
5436, 115
896, 7551
6976, 1592
8516, 8045
3588, 7907
9201, 6441
7837, 8631
4945, 2547
3895, 6544
4579, 5494
8266, 4760
3742, 3113
2521, 9523
6563, 8596
2452, 9144
395, 9261
5822, 2125
3071, 1166
9705, 1710
7447, 9605
4844, 6585
2874, 248
70, 8041
7716, 466
1117, 2044
6886, 3007
6079, 3267
4758, 1648
4410, 215
8167, 2155
1047, 3778
3972, 2978
4112, 5377
1462, 9470
8306, 4212
5765, 6439
9902, 7422
3787, 9235
3914, 3024
9940, 9754
501, 3357
9938, 6658
4135, 201
8605, 4379
6774, 6691
8823, 5544
9717, 2844
3389, 4168
4343, 7490
5801, 2161
657, 7854
9956, 233
9390, 7110
9498, 1056
6364, 1248
5350, 1437
5027, 549
1260, 99
6550, 4509
8261, 1487
6690, 7484
4821, 4593
2467, 7064
3112, 8597
1062, 1686
6299, 4381
1977, 6225
4376, 5276
9503, 4998
5017, 546
6080, 510
9853, 9839
4028, 2313
3368, 8774
8608, 8723
5860, 3488
5329, 9942
8118, 6489
1510, 1052
8092, 2427
2722, 1199
34, 8148
9630, 1104
5779, 9383
6085, 5200
109, 2925
4281, 205
9789, 7349
3204, 5628
7193, 2943
4601, 2800
3341, 1633
5640, 3397
3117, 4084
3456, 5788
3850, 3294
5790, 5939
6992, 8716
4868, 9599
4491, 9164
9606, 4713
8185, 2837
8989, 1026
9323, 9203
1118, 3172
8101, 1811
6917, 1703
533, 6295
6426, 4909
2192, 5062
5046, 7403
4056, 419
1663, 8868
6922, 3880
3903, 6755
9443, 9744
5555, 3812
6739, 7278
4991, 1184
9049, 8909
1039, 6772
2542, 836
1976, 1261
2478, 4341
5468, 5378
6481, 5907
1997, 5293
2793, 2750
8073, 5575
307, 4557
3219, 991
8783, 9782
1154, 8935
3021, 3420
675, 7212
6573, 3558
3722, 2256
6233, 5560
246, 7765
7967, 5441
2562, 4455
7317, 864
2919, 3831
9841, 1427
9519, 6272
9201, 4797
5156, 5960
708, 2691
6663, 9605
6668, 3972
4365, 1161
9115, 9907
2836, 347
2970, 2258
1219, 4899
1769, 9117
5375, 6898
1040, 6511
3530, 4220
2420, 6757
1381, 1923
8662, 9294
4086, 1713
4581, 459
4757, 6897
1219, 5673
5633, 9803
1733, 3991
384, 9899
2388, 6998
6931, 9820
7265, 9917
8743, 2182
4438, 3094
8632, 5488
9943, 2217
2112, 4564
8871, 8562
1918, 271
3910, 8257
5329, 6081
7176, 7087
2467, 7527
5825, 6920
6659, 1634
8237, 1401
5978, 8451
2652, 6854
1375, 6502
4522, 2536
8167, 2920
3469, 3906
5460, 9991
1495, 6207
4190, 3333
8796, 3418
9423, 6071
9357, 1290
3415, 6512
9587, 5959
8304, 6117
4647, 5037
7964, 1821
9421, 9196
2475, 8855
8929, 6729
9145, 88
8986, 1493
772, 6399
7676, 8328
1979, 6279
2938, 8842
4001, 8601
2151, 6222
2065, 8026
3213, 987
5500, 2232
1287, 72
4670, 3245
6313, 8419
8222, 5982
8767, 3454
2468, 2915
4579, 5558
7925, 3634
2968, 9602
5081, 8650
5524, 4420
318, 681
7306, 623
4485, 3706
7957, 3526
9962, 2591
849, 6060
4482, 6679
7170, 3678
4781, 7741
4920, 4329
9402, 3693
6827, 1961
9386, 7442
7552, 5151
6668, 1169
5102, 1950
1352, 1116
5018, 1410
5479, 2420
9918, 1021
9359, 4862
1896, 6991
8013, 5920
3582, 9794
4811, 8521
8560, 528
2945, 778
150, 1537
2311, 7989
5160, 4500
985, 3584
9965, 7241
7443, 3142
7562, 281
6044, 2651
4988, 9235
1599, 9209
7697, 8612
1571, 6731
9409, 4290
253, 8262
6874, 1333
7772, 9183
4568, 6947
610, 7021
7396, 2262
6034, 8236
643, 188
1812, 5707
9872, 1642
4918, 6819
5700, 4477
2829, 5300
7584, 4224
6409, 8061
7517, 595
6166, 6808
7723, 5870
5198, 3072
7222, 4850
5148, 4703
3943, 3608
6732, 2681
9735, 3784
2511, 4399
9950, 7176
2410, 1120
2057, 1119
5309, 7058
777, 8997
5697, 7945
6520, 1113
3419, 5042
4791, 5102
4973, 223
7843, 3347
2988, 3344
7222, 7422
5756, 617
3018, 9476
4263, 1141
6232, 1607
1020, 2711
623, 829
1700, 6297
4496, 57
3761, 3092
5125, 7400
671, 1242
6258, 9578
4652, 7459
6100, 8394
7588, 3490
6709, 588
2020, 4707
6962, 4034
5792, 8003
4660, 4300
913, 9708
8410, 3450
1110, 1260
888, 494
9387, 9505
265, 7507
7911, 4211
4911, 6628
4991, 5197
5595, 3722
9800, 5977
8520, 5366
2394, 7688
1986, 9111
8927, 8827
2004, 4745
7851, 9474
8799, 5003
2374, 4046
9190, 6442
8565, 436
5414, 5023
8342, 5280
9075, 2369
2922, 2163
4462, 5145
5245, 939
4659, 9793
1984, 1742
3182, 2455
9416, 7811
7837, 5652
3151, 3373
9425, 2867
9097, 4836
7646, 4432
5073, 3490
1874, 5151
1953, 8855
3090, 3158
8657, 7465
592, 8360
8950, 59
3881, 9279
2124, 5209
9371, 2613
590, 8605
3699, 2751
562, 6977
9396, 9847
9346, 274
6884, 5460
1317, 4238
2000, 4376
2716, 5466
4960, 9142
5911, 8097
758, 4798
8952, 253
1407, 422
7872, 3899
5148, 8950
502, 239
5498, 5728
4470, 9571
3069, 2715
2390, 5261
6827, 6635
4307, 1692
4581, 1758
3002, 6206
33, 2677
8962, 306
5442, 957
935, 5188
6473, 473
9570, 6251
3973, 4206
6371, 8283
7573, 7754
9377, 1815
8559, 2338
3736, 4183
473, 1287
6481, 2993
2980, 1924
4463, 5895
5368, 7079
2821, 3661
2842, 6729
886, 9174
6155, 5372
2148, 2938
602, 8848
2634, 1894
9178, 3442
8933, 7168
9166, 5585
5581, 2852
3904, 7614
6129, 1712
8129, 4287
4112, 5865
7434, 4704
2004, 4408
465, 7096
5961, 3349
9608, 6275
2956, 8574
5504, 5137
766, 1380
7083, 3514
9080, 6194
6830, 8812
6248, 8122
8709, 5779
7257, 9150
1712, 2067
3345, 9128
8731, 5493
4307, 6935
5900, 7516
789, 5190
5061, 8163
989, 7867
1322, 5684
4, 4601
6140, 3431
9676, 9906
5796, 5830
3278, 4556
3211, 7194
9052, 1006
6774, 3075
5813, 1512
6799, 5656
471, 3693
4238, 3513
94, 5854
6279, 7886
170, 5619
7676, 9151
9839, 2008
6787, 5902
6711, 4227
1011, 4756
1986, 6894
3528, 4967
8429, 4213
3110, 6661
0, 8829
3913, 1295
3314, 8654
203, 3013
2167, 703
9887, 9834
8505, 4973
5307, 9364
8820, 3095
5090, 8290
2059, 8089
5791, 9338
4841, 7811
4254, 6526
306, 7510
3732, 9578
2536, 2714
4703, 1469
9113, 5567
1399, 2050
7845, 8622
5956, 4554
333, 8410
1258, 3463
8903, 793
7983, 7687
5582, 1705
9757, 5515
4422, 9713
866, 3763
3774, 7461
7060, 6393
6078, 6149
8099, 8774
5872, 7987
3559, 4052
2091, 6399
9304, 6882
5530, 1600
4349, 765
8683, 8097
4556, 5217
2195, 7526
495, 5164
2862, 746
3512, 7243
5061, 1047
5595, 1380
9017, 4000
730, 5726
6411, 1278
6910, 1681
7438, 7301
5952, 2438
7092, 6483
4392, 2410
9476, 757
781, 9893
6557, 3269
2795, 4257
149, 2275
9811, 9689
859, 3695
8428, 1311
554, 7841
1127, 3242
5646, 2869
8192, 6699
1921, 6486
6656, 4570
3902, 7062
4400, 2674
407, 1367
8536, 9125
5570, 9385
9845, 8077
9854, 2336
1752, 5297
6675, 9297
1307, 8112
4904, 3898
9024, 3164
4574, 1643
7442, 9702
6985, 6133
988, 9667
1070, 7149
1128, 1064
680, 5884
1567, 1239
1189, 2246
2815, 5445
4670, 6902
9836, 5751
4739, 9314
5005, 9433
8980, 9872
743, 5466
6557, 2069
3127, 2471
7177, 8357
6744, 9267
3431, 4589
4964, 9728
9226, 600
1303, 301
3754, 3665
4303, 2828
5720, 8070
3072, 9231
5854, 6566
5701, 2878
9333, 4887
8993, 5975
8560, 4630
4755, 1938
2518, 6780
839, 7840
9581, 4601
7208, 1648
594, 8831
9604, 253
4821, 8702
2857, 2744
2624, 5479
9883, 5181
3640, 4592
7447, 8148
4333, 7363
9569, 2423
1852, 4643
1130, 4075
4547, 3292
5406, 9117
708, 2309
7641, 1306
787, 8069
5818, 2042
8489, 7231
4063, 5819
7211, 9228
9440, 1254
5429, 628
8408, 6351
7360, 1560
6925, 9134
1427, 207
1617, 3045
7749, 3482
3617, 2686
8192, 4518
5834, 3571
5009, 5902
9964, 9369
7900, 6507
7319, 1609
1757, 2377
8370, 6012
7305, 3334
8234, 1955
787, 970
3127, 33
314, 1118
1979, 8389
1824, 9834
9891, 5495
7893, 4191
3696, 7758
8882, 1934
3871, 1900
5633, 3699
1860, 3079
6281, 369
9798, 981
5928, 5083
3811, 8131
6361, 6045
8388, 1234
7062, 3397
3356, 7599
2167, 8305
650, 8205
6727, 5125
9869, 9776
4263, 5641
8311, 8857
8204, 4157
4826, 2665
7668, 1914
448, 1284
8022, 2519
8839, 5684
983, 1348
4984, 1143
9049, 6535
1224, 4838
5790, 7136
1208, 3618
2410, 2027
5367, 4173
2327, 2114
8216, 7490
1073, 1404
4942, 4579
8657, 5846
2787, 4685
3944, 3565
1784, 3610
641, 693
9911, 3522
2761, 8
3844, 5871
5322, 4462
642, 5500
2658, 9030
4834, 9544
2867, 4687
9301, 7213
5732, 4613
6467, 1528
4197, 9451
2532, 4629
4448, 945
2268, 4056
682, 5474
9300, 89
1512, 7101
5283, 7501
3039, 9214
9964, 9470
2148, 3609
4320, 1271
50, 4370
1828, 1453
7433, 6059
5117, 4029
7667, 9115
5784, 4510
1411, 9319
7574, 803
9655, 1680
7796, 6080
7436, 1514
6041, 389
4864, 2452
5561, 9692
3522, 5160
2935, 5723
3574, 1840
8599, 1511
6756, 2403
7776, 2245
8112, 7035
8689, 3118
6341, 6228
3947, 2142
3259, 8468
6043, 2505
1991, 1409
1083, 4491
1569, 243
5950, 8586
6977, 4648
2890, 4507
7907, 3405
6323, 845
4522, 3248
8897, 5957
5456, 5663
1331, 5895
2970, 3948
6253, 5391
7146, 3520
7853, 3273
6015, 8952
1692, 5299
1832, 6145
7439, 5980
8485, 8780
1533, 2057
9774, 3982
4043, 2308
5133, 8934
1507, 3409
1318, 7259
2388, 1023
1975, 7042
2434, 7687
778, 8089
6174, 4405
2887, 7155
3920, 4464
5190, 1456
9456, 3047
243, 1608
837, 1385
8298, 8773
341, 273
6914, 5610
7611, 45
1462, 8611
7062, 4025
5310, 9754
7133, 8429
1196, 3539
2513, 6352
8530, 3285
5451, 2983
5922, 8854
2437, 2973
701, 6193
8053, 4129
3276, 9126
8547, 5831
3581, 5071
1435, 4364
2901, 6139
5662, 1786
2804, 8281
6595, 3395
1255, 6498
3275, 7469
5478, 4994
5282, 6059
9645, 3669
5377, 9252
6696, 4507
6529, 5091
4344, 7095
3434, 410
3522, 9050
7481, 19
7223, 4406
5712, 4964
9998, 8418
8151, 510
8828, 6458
1440, 4243
4582, 1119
7352, 9713
8014, 3138
7706, 5983
5289, 2936
2157, 9331
7457, 1467
382, 4350
9526, 5566
6952, 437
3039, 7850
9039, 7245
2830, 3369
3677, 9185
4130, 7518
6916, 9011
5382, 735
1586, 3533
9782, 1537
7298, 7682
9458, 6031
1870, 7271
8491, 6150
1682, 9303
651, 5263
5213, 8871
8433, 7545
3345, 2039
2761, 7059
7641, 6705
7883, 6100
2234, 802
5066, 2295
2402, 9634
8204, 1398
6333, 1234
809, 3009
2359, 7872
8748, 8139
604, 9242
6438, 1570
7754, 5437
5106, 4969
7928, 488
5908, 3011
7360, 898
3131, 6574
5159, 7317
5141, 5610
3822, 6133
3858, 6965
8833, 4385
5184, 8052
1660, 9845
5813, 7968
1646, 8121
1500, 5306
9893, 3226
758, 9852
4713, 2451
1793, 5086
9605, 792
2503, 8146
1103, 8254
9405, 8380
8393, 3994
156, 5617
8736, 6517
9885, 1596
1906, 7272
3500, 9607
4221, 6842
6911, 540
2146, 3299
1408, 439
1672, 556
3286, 2023
3068, 5318
8978, 9778
4342, 7907
7861, 4754
1768, 7444
5231, 4240
479, 5136
6498, 5275
1292, 2318
6325, 4741
6860, 8880
5636, 3003
6755, 4972
6421, 7022
6952, 2776
7094, 9251
9066, 7425
9537, 3667
800, 855
49, 1135
7453, 9657
959, 1669
9426, 8984
4389, 9768
4510, 6955
4819, 6494
7681, 9679
7584, 1515
4366, 2408
3464, 5045
9054, 6169
7332, 7205
9729, 1516
2184, 5689
5168, 7998
2565, 4840
9102, 1050
8495, 8915
8189, 4288
8984, 9924
3340, 9058
3627, 8342
1726, 4715
325, 9393
4550, 4620
9006, 7024
5006, 5509
5062, 5153
7399, 892
442, 56
411, 2861
3285, 3776
4734, 1102
2707, 9936
227, 3037
6945, 917
6523, 7400
4896, 4497
3624, 9561
9577, 9552
4720, 8124
2266, 5795
4588, 2255
6302, 6940
5024, 1349
3115, 6228
5253, 1878
2357, 6140
4850, 6295
6640, 2062
8394, 8049
8147, 863
734, 8433
9991, 6163
5363, 5787
7230, 2557
6542, 3003
8353, 1170
5260, 5578
3314, 3177
5870, 7354
3152, 4625
530, 367
1913, 6670
5309, 7113
538, 7794
6164, 9122
7937, 3508
9081, 3728
1908, 9392
7490, 3463
8890, 8235
7910, 2574
6742, 4273
9489, 3741
3541, 1708
8967, 864
4733, 8371
6101, 2602
3365, 1037
323, 2122
4420, 2736
2997, 6914
8225, 5515
2465, 4618
1417, 2460
3675, 1376
9216, 6590
7947, 2809
1646, 4339
81, 8585
8043, 7226
9135, 3531
2981, 4525
2164, 2045
5181, 6778
4808, 956
7923, 9356
9555, 7911
1542, 277
4809, 6674
4989, 4714
4096, 1962
8531, 3227
2162, 1711
6781, 4142
8845, 2019
6775, 6455
9224, 7086
2717, 1477
1121, 6491
2022, 5211
2385, 2771
8282, 2298
5280, 3476
5572, 8104
9397, 8557
9010, 3312
6790, 6665
9817, 8662
4158, 4805
1078, 4228
8684, 1968
8767, 3429
6008, 766
4552, 3117
8320, 9977
578, 9764
7201, 1588
1933, 7886
3138, 925
910, 8344
4489, 6239
8492, 352
4177, 7889
8981, 3905
5731, 4223
8925, 378
5361, 5971
6438, 3866
7330, 9487
8139, 9051
7127, 9353
1366, 6216
3164, 2627
1554, 6812
9418, 4919
6458, 3400
7338, 1596
9504, 6144
6596, 8551
9978, 1698
1765, 4848
5815, 3396
5391, 3183
8464, 7050
2090, 6484
1817, 9009
968, 5041
6406, 315
1719, 5668
5771, 9255
7871, 180
1563, 1052
187, 7191
4194, 8402
4676, 6589
7678, 493
3385, 3117
4872, 4950
4699, 3083
2193, 3976
4069, 354
3063, 4116
7833, 9155
6375, 7298
549, 9146
4316, 6837
8212, 4410
6869, 6777
1024, 4613
3061, 155
6949, 8713
2996, 7733
1442, 1930
5139, 3044
7721, 9048
6493, 9368
9654, 2781
3576, 9656
7276, 8629
3643, 1488
5290, 586
6794, 7944
4236, 4283
8268, 6258
5502, 2649
9134, 5471
3467, 2750
3888, 2110
5556, 2810
2637, 6114
2813, 4059
4968, 1023
225, 4440
9633, 4689
821, 4074
6679, 4153
1482, 8584
2296, 5301
9020, 5421
3076, 1547
7128, 3480
7376, 9426
1146, 7600
4022, 9709
8900, 2418
5881, 532
4586, 3977
7846, 64
1146, 2408
5318, 9523
8394, 5270
6688, 1442
2106, 2887
7227, 5969
9032, 6259
4849, 4585
6866, 9654
8831, 2120
3221, 6131
1898, 197
4884, 6182
2283, 6734
2293, 7524
2475, 1360
5542, 6689
1018, 978
7325, 4286
4664, 2463
765, 4396
3974, 2766
1427, 9538
4071, 1791
4656, 6374
3649, 8821
2194, 1212
8592, 1242
3242, 7225
8201, 2275
9042, 9266
2363, 4034
7256, 2838
209, 8210
1043, 9812
3396, 8258
7879, 3946
1310, 1649
1331, 9580
3834, 5890
1159, 925
2359, 8748
1602, 1981
7707, 3921
2602, 8896
2564, 9993
2341, 9286
4010, 9306
484, 4524
2448, 1734
208, 7246
1769, 1874
6988, 8439
1303, 8878
1354, 711
9502, 6101
2490, 7407
3464, 9859
7516, 5964
7601, 3774
8806, 8814
8627, 1202
3714, 4100
4044, 7485
2239, 422
59, 3140
952, 1871
4009, 6608
